,ngram,age,words,lookup_index,child,length
23852,AB,1.9,"('too', 'big')",14142,Violet (Providence),2
23853,AB,1.9,"('too', 'big')",14143,Violet (Providence),2
23854,AA,1.9,"('beep', 'beep')",14144,Violet (Providence),2
23855,AA,1.9,"('beep', 'beep')",14145,Violet (Providence),2
23856,AA,1.9,"('pee', 'pee')",14146,Violet (Providence),2
23857,AB,1.9,"('uh', 'did')",14147,Violet (Providence),2
23858,BC,1.9,"('did', 'it')",14147,Violet (Providence),2
23859,ABC,1.9,"('uh', 'did', 'it')",14147,Violet (Providence),3
23860,AA,1.9,"('too', 'too')",14148,Violet (Providence),2
23861,AB,1.9,"('too', 'big')",14148,Violet (Providence),2
23862,AAB,1.9,"('too', 'too', 'big')",14148,Violet (Providence),3
23863,AA,1.9,"('baby', 'baby')",14149,Violet (Providence),2
23864,AA,1.9,"('baby', 'baby')",14149,Violet (Providence),2
23865,AAA,1.9,"('baby', 'baby', 'baby')",14149,Violet (Providence),3
23866,AB,1.9,"('piggy', 'and')",14150,Violet (Providence),2
23867,BC,1.9,"('and', 'me')",14150,Violet (Providence),2
23868,ABC,1.9,"('piggy', 'and', 'me')",14150,Violet (Providence),3
23869,AB,1.9,"('wear', 'that')",14151,Violet (Providence),2
23870,BC,1.9,"('that', 'one')",14151,Violet (Providence),2
23871,ABC,1.9,"('wear', 'that', 'one')",14151,Violet (Providence),3
23872,AB,1.9,"('too', 'big')",14152,Violet (Providence),2
23873,BA,1.9,"('big', 'too')",14152,Violet (Providence),2
23874,AB,1.9,"('too', 'big')",14152,Violet (Providence),2
23875,ABA,1.9,"('too', 'big', 'too')",14152,Violet (Providence),3
23876,BAB,1.9,"('big', 'too', 'big')",14152,Violet (Providence),3
23877,ABAB,1.9,"('too', 'big', 'too', 'big')",14152,Violet (Providence),4
23878,AB,1.9,"('too', 'big')",14153,Violet (Providence),2
23879,BA,1.9,"('big', 'too')",14153,Violet (Providence),2
23880,AB,1.9,"('too', 'big')",14153,Violet (Providence),2
23881,ABA,1.9,"('too', 'big', 'too')",14153,Violet (Providence),3
23882,BAB,1.9,"('big', 'too', 'big')",14153,Violet (Providence),3
23883,ABAB,1.9,"('too', 'big', 'too', 'big')",14153,Violet (Providence),4
23884,AA,1.9,"('beep', 'beep')",14154,Violet (Providence),2
23885,AA,1.9,"('beep', 'beep')",14154,Violet (Providence),2
23886,AA,1.9,"('beep', 'beep')",14154,Violet (Providence),2
23887,AAA,1.9,"('beep', 'beep', 'beep')",14154,Violet (Providence),3
23888,AAA,1.9,"('beep', 'beep', 'beep')",14154,Violet (Providence),3
23889,AAAA,1.9,"('beep', 'beep', 'beep', 'beep')",14154,Violet (Providence),4
23890,AA,1.9,"('beep', 'beep')",14155,Violet (Providence),2
23891,AA,1.9,"('beep', 'beep')",14155,Violet (Providence),2
23892,AA,1.9,"('beep', 'beep')",14155,Violet (Providence),2
23893,AAA,1.9,"('beep', 'beep', 'beep')",14155,Violet (Providence),3
23894,AAA,1.9,"('beep', 'beep', 'beep')",14155,Violet (Providence),3
23895,AAAA,1.9,"('beep', 'beep', 'beep', 'beep')",14155,Violet (Providence),4
23896,AA,1.9,"('baby', 'baby')",14156,Violet (Providence),2
23897,AA,1.9,"('baby', 'baby')",14156,Violet (Providence),2
23898,AA,1.9,"('baby', 'baby')",14156,Violet (Providence),2
23899,AAA,1.9,"('baby', 'baby', 'baby')",14156,Violet (Providence),3
23900,AAA,1.9,"('baby', 'baby', 'baby')",14156,Violet (Providence),3
23901,AAAA,1.9,"('baby', 'baby', 'baby', 'baby')",14156,Violet (Providence),4
23902,AA,1.9,"('biggy', 'biggy')",14157,Violet (Providence),2
23903,AA,1.9,"('biggy', 'biggy')",14157,Violet (Providence),2
23904,AA,1.9,"('biggy', 'biggy')",14157,Violet (Providence),2
23905,AAA,1.9,"('biggy', 'biggy', 'biggy')",14157,Violet (Providence),3
23906,AAA,1.9,"('biggy', 'biggy', 'biggy')",14157,Violet (Providence),3
23907,AAAA,1.9,"('biggy', 'biggy', 'biggy', 'biggy')",14157,Violet (Providence),4
23908,AA,1.9,"('poopy', 'poopy')",14158,Violet (Providence),2
23909,AA,1.9,"('poopy', 'poopy')",14158,Violet (Providence),2
23910,AA,1.9,"('poopy', 'poopy')",14158,Violet (Providence),2
23911,AA,1.9,"('poopy', 'poopy')",14158,Violet (Providence),2
23912,AAA,1.9,"('poopy', 'poopy', 'poopy')",14158,Violet (Providence),3
23913,AAA,1.9,"('poopy', 'poopy', 'poopy')",14158,Violet (Providence),3
23914,AAA,1.9,"('poopy', 'poopy', 'poopy')",14158,Violet (Providence),3
23915,AAAA,1.9,"('poopy', 'poopy', 'poopy', 'poopy')",14158,Violet (Providence),4
23916,AAAA,1.9,"('poopy', 'poopy', 'poopy', 'poopy')",14158,Violet (Providence),4
23917,AB,2.0,"('go', 'away')",14252,Violet (Providence),2
23918,AB,2.0,"('rainy', 'day')",14253,Violet (Providence),2
23919,AB,2.0,"('go', 'a')",14254,Violet (Providence),2
23920,AB,2.0,"('go', 'away')",14255,Violet (Providence),2
23921,AB,2.0,"('go', 'away')",14256,Violet (Providence),2
23922,AB,2.0,"('come', 'again')",14257,Violet (Providence),2
23923,AB,2.0,"('go', 'away')",14258,Violet (Providence),2
23924,AB,2.0,"('go', 'away')",14259,Violet (Providence),2
23925,AB,2.0,"('rainy', 'day')",14260,Violet (Providence),2
23926,AB,2.0,"('come', 'again')",14261,Violet (Providence),2
23927,AB,2.0,"('rainy', 'day')",14262,Violet (Providence),2
23928,AA,2.0,"('ding', 'ding')",14263,Violet (Providence),2
23929,AA,2.0,"('dum', 'dum')",14264,Violet (Providence),2
23930,AA,2.0,"('naughty', 'naughty')",14265,Violet (Providence),2
23931,AA,2.0,"('naughty', 'naughty')",14266,Violet (Providence),2
23932,AA,2.0,"('naughty', 'naughty')",14267,Violet (Providence),2
23933,AA,2.0,"('naughty', 'naughty')",14268,Violet (Providence),2
23934,AB,2.0,"('one', 'two')",14269,Violet (Providence),2
23935,AB,2.0,"('one', 'two')",14270,Violet (Providence),2
23936,AB,2.0,"('wrong', 'foot')",14271,Violet (Providence),2
23937,AB,2.0,"('do', 'this')",14272,Violet (Providence),2
23938,AA,2.0,"('one', 'one')",14273,Violet (Providence),2
23939,AB,2.0,"(""I'm"", 'helping')",14274,Violet (Providence),2
23940,AA,2.0,"('people', 'people')",14275,Violet (Providence),2
23941,AA,2.0,"('sweepie', 'sweepie')",14276,Violet (Providence),2
23942,AA,2.0,"('mommy', 'mommy')",14277,Violet (Providence),2
23943,AA,2.0,"('sweep', 'sweep')",14278,Violet (Providence),2
23944,AA,2.0,"('sweep', 'sweep')",14279,Violet (Providence),2
23945,AA,2.0,"('mommy', 'mommy')",14280,Violet (Providence),2
23946,AB,2.0,"('more', 'water')",14281,Violet (Providence),2
23947,AB,2.0,"('any', 'more')",14282,Violet (Providence),2
23948,AB,2.0,"('run', 'away')",14283,Violet (Providence),2
23949,AB,2.0,"('a', 'kitty')",14284,Violet (Providence),2
23950,AB,2.0,"('kitty', 'house')",14285,Violet (Providence),2
23951,AB,2.0,"('kitty', 'house')",14286,Violet (Providence),2
23952,AB,2.0,"('pretty', 'house')",14287,Violet (Providence),2
23953,AB,2.0,"('pretty', 'house')",14288,Violet (Providence),2
23954,AB,2.0,"('pretty', 'house')",14289,Violet (Providence),2
23955,AB,2.0,"('pretty', 'house')",14290,Violet (Providence),2
23956,AB,2.0,"('pretty', 'house')",14291,Violet (Providence),2
23957,AB,2.0,"('pretty', 'house')",14292,Violet (Providence),2
23958,AB,2.0,"('pretty', 'house')",14293,Violet (Providence),2
23959,AB,2.0,"('pick', 'up')",14294,Violet (Providence),2
23960,AB,2.0,"('pick', 'up')",14295,Violet (Providence),2
23961,AA,2.0,"('piggy', 'piggy')",14296,Violet (Providence),2
23962,AB,2.0,"('come', 'again')",14297,Violet (Providence),2
23963,BC,2.0,"('again', 'a')",14297,Violet (Providence),2
23964,ABC,2.0,"('come', 'again', 'a')",14297,Violet (Providence),3
23965,AB,2.0,"('happy', 'birthday')",14298,Violet (Providence),2
23966,BC,2.0,"('birthday', 'to')",14298,Violet (Providence),2
23967,ABC,2.0,"('happy', 'birthday', 'to')",14298,Violet (Providence),3
23968,AB,2.0,"('happy', 'to')",14299,Violet (Providence),2
23969,BC,2.0,"('to', 'you')",14299,Violet (Providence),2
23970,ABC,2.0,"('happy', 'to', 'you')",14299,Violet (Providence),3
23971,AA,2.0,"('sweepie', 'sweepie')",14300,Violet (Providence),2
23972,AB,2.0,"('sweepie', 'sweep')",14300,Violet (Providence),2
23973,AAB,2.0,"('sweepie', 'sweepie', 'sweep')",14300,Violet (Providence),3
23974,AA,2.0,"('mop', 'mop')",14301,Violet (Providence),2
23975,AA,2.0,"('mop', 'mop')",14301,Violet (Providence),2
23976,AAA,2.0,"('mop', 'mop', 'mop')",14301,Violet (Providence),3
23977,AB,2.0,"('happy', 'birthday')",14302,Violet (Providence),2
23978,BC,2.0,"('birthday', 'to')",14302,Violet (Providence),2
23979,CD,2.0,"('to', 'you')",14302,Violet (Providence),2
23980,ABC,2.0,"('happy', 'birthday', 'to')",14302,Violet (Providence),3
23981,BCD,2.0,"('birthday', 'to', 'you')",14302,Violet (Providence),3
23982,ABCD,2.0,"('happy', 'birthday', 'to', 'you')",14302,Violet (Providence),4
23983,AB,2.0,"('happy', 'birthday')",14303,Violet (Providence),2
23984,BC,2.0,"('birthday', 'to')",14303,Violet (Providence),2
23985,CD,2.0,"('to', 'mama')",14303,Violet (Providence),2
23986,ABC,2.0,"('happy', 'birthday', 'to')",14303,Violet (Providence),3
23987,BCD,2.0,"('birthday', 'to', 'mama')",14303,Violet (Providence),3
23988,ABCD,2.0,"('happy', 'birthday', 'to', 'mama')",14303,Violet (Providence),4
23989,AB,2.0,"('happy', 'birthday')",14304,Violet (Providence),2
23990,BC,2.0,"('birthday', 'to')",14304,Violet (Providence),2
23991,CD,2.0,"('to', 'mama')",14304,Violet (Providence),2
23992,ABC,2.0,"('happy', 'birthday', 'to')",14304,Violet (Providence),3
23993,BCD,2.0,"('birthday', 'to', 'mama')",14304,Violet (Providence),3
23994,ABCD,2.0,"('happy', 'birthday', 'to', 'mama')",14304,Violet (Providence),4
23995,AB,2.0,"('happy', 'birthday')",14305,Violet (Providence),2
23996,BC,2.0,"('birthday', 'to')",14305,Violet (Providence),2
23997,CD,2.0,"('to', 'you')",14305,Violet (Providence),2
23998,ABC,2.0,"('happy', 'birthday', 'to')",14305,Violet (Providence),3
23999,BCD,2.0,"('birthday', 'to', 'you')",14305,Violet (Providence),3
24000,ABCD,2.0,"('happy', 'birthday', 'to', 'you')",14305,Violet (Providence),4
24001,AB,2.0,"('happy', 'birthday')",14306,Violet (Providence),2
24002,BC,2.0,"('birthday', 'to')",14306,Violet (Providence),2
24003,CD,2.0,"('to', 'you')",14306,Violet (Providence),2
24004,ABC,2.0,"('happy', 'birthday', 'to')",14306,Violet (Providence),3
24005,BCD,2.0,"('birthday', 'to', 'you')",14306,Violet (Providence),3
24006,ABCD,2.0,"('happy', 'birthday', 'to', 'you')",14306,Violet (Providence),4
24007,AB,2.0,"('happy', 'birthday')",14307,Violet (Providence),2
24008,BC,2.0,"('birthday', 'to')",14307,Violet (Providence),2
24009,CD,2.0,"('to', 'you')",14307,Violet (Providence),2
24010,ABC,2.0,"('happy', 'birthday', 'to')",14307,Violet (Providence),3
24011,BCD,2.0,"('birthday', 'to', 'you')",14307,Violet (Providence),3
24012,ABCD,2.0,"('happy', 'birthday', 'to', 'you')",14307,Violet (Providence),4
24013,AB,2.0,"('happy', 'birthday')",14308,Violet (Providence),2
24014,BC,2.0,"('birthday', 'to')",14308,Violet (Providence),2
24015,CD,2.0,"('to', 'you')",14308,Violet (Providence),2
24016,ABC,2.0,"('happy', 'birthday', 'to')",14308,Violet (Providence),3
24017,BCD,2.0,"('birthday', 'to', 'you')",14308,Violet (Providence),3
24018,ABCD,2.0,"('happy', 'birthday', 'to', 'you')",14308,Violet (Providence),4
24019,AB,2.0,"('happy', 'birthday')",14309,Violet (Providence),2
24020,BC,2.0,"('birthday', 'to')",14309,Violet (Providence),2
24021,CD,2.0,"('to', 'you')",14309,Violet (Providence),2
24022,ABC,2.0,"('happy', 'birthday', 'to')",14309,Violet (Providence),3
24023,BCD,2.0,"('birthday', 'to', 'you')",14309,Violet (Providence),3
24024,ABCD,2.0,"('happy', 'birthday', 'to', 'you')",14309,Violet (Providence),4
24025,AB,2.0,"('happy', 'birthday')",14310,Violet (Providence),2
24026,BC,2.0,"('birthday', 'to')",14310,Violet (Providence),2
24027,CD,2.0,"('to', 'you')",14310,Violet (Providence),2
24028,ABC,2.0,"('happy', 'birthday', 'to')",14310,Violet (Providence),3
24029,BCD,2.0,"('birthday', 'to', 'you')",14310,Violet (Providence),3
24030,ABCD,2.0,"('happy', 'birthday', 'to', 'you')",14310,Violet (Providence),4
24031,AB,2.0,"('happy', 'birthday')",14311,Violet (Providence),2
24032,BC,2.0,"('birthday', 'to')",14311,Violet (Providence),2
24033,CD,2.0,"('to', 'you')",14311,Violet (Providence),2
24034,ABC,2.0,"('happy', 'birthday', 'to')",14311,Violet (Providence),3
24035,BCD,2.0,"('birthday', 'to', 'you')",14311,Violet (Providence),3
24036,ABCD,2.0,"('happy', 'birthday', 'to', 'you')",14311,Violet (Providence),4
24037,AA,2.0,"('sweep', 'sweep')",14312,Violet (Providence),2
24038,AA,2.0,"('sweep', 'sweep')",14312,Violet (Providence),2
24039,AA,2.0,"('sweep', 'sweep')",14312,Violet (Providence),2
24040,AAA,2.0,"('sweep', 'sweep', 'sweep')",14312,Violet (Providence),3
24041,AAA,2.0,"('sweep', 'sweep', 'sweep')",14312,Violet (Providence),3
24042,AAAA,2.0,"('sweep', 'sweep', 'sweep', 'sweep')",14312,Violet (Providence),4
24043,AB,2.0,"('a', 'job')",14313,Violet (Providence),2
24044,BA,2.0,"('job', 'a')",14313,Violet (Providence),2
24045,AB,2.0,"('a', 'job')",14313,Violet (Providence),2
24046,ABA,2.0,"('a', 'job', 'a')",14313,Violet (Providence),3
24047,BAB,2.0,"('job', 'a', 'job')",14313,Violet (Providence),3
24048,ABAB,2.0,"('a', 'job', 'a', 'job')",14313,Violet (Providence),4
24049,AB,1.6,"('a', 'worm')",14408,William (Providence),2
24050,AB,1.6,"('a', 'z')",14409,William (Providence),2
24051,AB,1.6,"('a', 'mole')",14410,William (Providence),2
24052,AB,1.6,"('a', 'mole')",14411,William (Providence),2
24053,AB,1.6,"('a', 'moon')",14412,William (Providence),2
24054,AA,1.6,"('quack', 'quack')",14413,William (Providence),2
24055,AB,1.6,"('the', 'teacher')",14414,William (Providence),2
24056,AA,1.6,"('quack', 'quack')",14415,William (Providence),2
24057,AA,1.6,"('beep', 'beep')",14416,William (Providence),2
24058,AB,1.6,"('a', 'b')",14417,William (Providence),2
24059,AA,1.6,"('brrm', 'brrm')",14418,William (Providence),2
24060,AA,1.6,"('mm', 'mm')",14419,William (Providence),2
24061,AA,1.6,"('up', 'up')",14420,William (Providence),2
24062,AA,1.6,"('swing', 'swing')",14421,William (Providence),2
24063,AB,1.6,"('i', 'o')",14422,William (Providence),2
24064,AA,1.6,"('woof', 'woof')",14423,William (Providence),2
24065,AA,1.6,"('boat', 'boat')",14424,William (Providence),2
24066,AA,1.6,"('boat', 'boat')",14424,William (Providence),2
24067,AAA,1.6,"('boat', 'boat', 'boat')",14424,William (Providence),3
24068,AA,1.6,"('woof', 'woof')",14425,William (Providence),2
24069,AA,1.6,"('woof', 'woof')",14425,William (Providence),2
24070,AAA,1.6,"('woof', 'woof', 'woof')",14425,William (Providence),3
24071,AA,1.7,"('raisins', 'raisins')",14479,William (Providence),2
24072,AB,1.7,"('oh', 'my')",14480,William (Providence),2
24073,AA,1.7,"('woo', 'woo')",14481,William (Providence),2
24074,AA,1.7,"('woo', 'woo')",14482,William (Providence),2
24075,AA,1.7,"('woo', 'woo')",14483,William (Providence),2
24076,AA,1.7,"('quack', 'quack')",14484,William (Providence),2
24077,AA,1.7,"('quack', 'quack')",14485,William (Providence),2
24078,AA,1.7,"('quack', 'quack')",14486,William (Providence),2
24079,AA,1.7,"('bubble', 'bubble')",14487,William (Providence),2
24080,AB,1.7,"('this', 'book')",14488,William (Providence),2
24081,AB,1.7,"('a', 'c')",14489,William (Providence),2
24082,AA,1.7,"('quack', 'quack')",14490,William (Providence),2
24083,AA,1.7,"('quack', 'quack')",14491,William (Providence),2
24084,AA,1.7,"('beep', 'beep')",14492,William (Providence),2
24085,AA,1.7,"('beep', 'beep')",14493,William (Providence),2
24086,AA,1.7,"('no', 'no')",14494,William (Providence),2
24087,AA,1.7,"('no', 'no')",14495,William (Providence),2
24088,AA,1.7,"('no', 'no')",14496,William (Providence),2
24089,AA,1.7,"('no', 'no')",14497,William (Providence),2
24090,AB,1.7,"('a', 'ball')",14498,William (Providence),2
24091,AB,1.7,"('a', 'ball')",14499,William (Providence),2
24092,AA,1.7,"('la', 'la')",14500,William (Providence),2
24093,AB,1.7,"('go', 'quack')",14501,William (Providence),2
24094,BB,1.7,"('quack', 'quack')",14501,William (Providence),2
24095,ABB,1.7,"('go', 'quack', 'quack')",14501,William (Providence),3
24096,AA,1.7,"('apple', 'apple')",14502,William (Providence),2
24097,AA,1.7,"('apple', 'apple')",14502,William (Providence),2
24098,AAA,1.7,"('apple', 'apple', 'apple')",14502,William (Providence),3
24099,AA,1.8,"('book', 'book')",14672,William (Providence),2
24100,AB,1.8,"('ee', 'ooh')",14673,William (Providence),2
24101,AB,1.8,"('ee', 'ah')",14674,William (Providence),2
24102,AA,1.8,"('no', 'no')",14675,William (Providence),2
24103,AB,1.8,"('a', 'car')",14676,William (Providence),2
24104,AB,1.8,"('y', 'Sarah')",14677,William (Providence),2
24105,AA,1.8,"('no', 'no')",14678,William (Providence),2
24106,AB,1.8,"('do', 'it')",14679,William (Providence),2
24107,AB,1.8,"('Sarah', 'what')",14680,William (Providence),2
24108,AA,1.8,"('moon', 'moon')",14681,William (Providence),2
24109,AA,1.8,"('hee', 'hee')",14682,William (Providence),2
24110,AA,1.8,"('kitty', 'kitty')",14683,William (Providence),2
24111,AA,1.8,"('kitty', 'kitty')",14684,William (Providence),2
24112,AA,1.8,"('no', 'no')",14685,William (Providence),2
24113,AA,1.8,"('off', 'off')",14686,William (Providence),2
24114,AB,1.8,"('see', 'light')",14687,William (Providence),2
24115,AB,1.8,"('the', 'light')",14688,William (Providence),2
24116,AB,1.8,"('oh', 'the')",14689,William (Providence),2
24117,BC,1.8,"('the', 'book')",14689,William (Providence),2
24118,ABC,1.8,"('oh', 'the', 'book')",14689,William (Providence),3
24119,AA,1.8,"('mm', 'mm')",14690,William (Providence),2
24120,AA,1.8,"('mm', 'mm')",14690,William (Providence),2
24121,AAA,1.8,"('mm', 'mm', 'mm')",14690,William (Providence),3
24122,AA,1.8,"('ew', 'ew')",14691,William (Providence),2
24123,AA,1.8,"('ew', 'ew')",14691,William (Providence),2
24124,AAA,1.8,"('ew', 'ew', 'ew')",14691,William (Providence),3
24125,AB,1.8,"('acumma', ""I'm"")",14692,William (Providence),2
24126,BC,1.8,"(""I'm"", 'coming')",14692,William (Providence),2
24127,ABC,1.8,"('acumma', ""I'm"", 'coming')",14692,William (Providence),3
24128,AB,1.8,"('light', 'the')",14693,William (Providence),2
24129,BA,1.8,"('the', 'light')",14693,William (Providence),2
24130,ABA,1.8,"('light', 'the', 'light')",14693,William (Providence),3
24131,AB,1.8,"('ee', 'ah')",14694,William (Providence),2
24132,BA,1.8,"('ah', 'ee')",14694,William (Providence),2
24133,AB,1.8,"('ee', 'ah')",14694,William (Providence),2
24134,ABA,1.8,"('ee', 'ah', 'ee')",14694,William (Providence),3
24135,BAB,1.8,"('ah', 'ee', 'ah')",14694,William (Providence),3
24136,ABAB,1.8,"('ee', 'ah', 'ee', 'ah')",14694,William (Providence),4
24137,AB,1.8,"('alright', 'is')",14695,William (Providence),2
24138,BC,1.8,"('is', 'Sarah')",14695,William (Providence),2
24139,CD,1.8,"('Sarah', 'what')",14695,William (Providence),2
24140,ABC,1.8,"('alright', 'is', 'Sarah')",14695,William (Providence),3
24141,BCD,1.8,"('is', 'Sarah', 'what')",14695,William (Providence),3
24142,ABCD,1.8,"('alright', 'is', 'Sarah', 'what')",14695,William (Providence),4
24143,AB,1.8,"('kitty', 'doggie')",14696,William (Providence),2
24144,BA,1.8,"('doggie', 'kitty')",14696,William (Providence),2
24145,AA,1.8,"('kitty', 'kitty')",14696,William (Providence),2
24146,ABA,1.8,"('kitty', 'doggie', 'kitty')",14696,William (Providence),3
24147,BAA,1.8,"('doggie', 'kitty', 'kitty')",14696,William (Providence),3
24148,ABAA,1.8,"('kitty', 'doggie', 'kitty', 'kitty')",14696,William (Providence),4
24149,AA,1.9,"('cookie', 'cookie')",15179,William (Providence),2
24150,AB,1.9,"('see', 'cookie')",15180,William (Providence),2
24151,AA,1.9,"('cookie', 'cookie')",15181,William (Providence),2
24152,AA,1.9,"('uhoh', 'uhoh')",15182,William (Providence),2
24153,AB,1.9,"('baby', 'Dada')",15183,William (Providence),2
24154,AB,1.9,"('hi', 'Dada')",15184,William (Providence),2
24155,AA,1.9,"('Sarah', 'Sarah')",15185,William (Providence),2
24156,AA,1.9,"('up', 'up')",15186,William (Providence),2
24157,AB,1.9,"('Uncle', 'Dean')",15187,William (Providence),2
24158,AB,1.9,"('Uncle', 'Dean')",15188,William (Providence),2
24159,AB,1.9,"('see', 'Dada')",15189,William (Providence),2
24160,AB,1.9,"('see', 'Dada')",15190,William (Providence),2
24161,AB,1.9,"('see', 'Dada')",15191,William (Providence),2
24162,AB,1.9,"('Uncle', 'Dean')",15192,William (Providence),2
24163,AA,1.9,"('swish', 'swish')",15193,William (Providence),2
24164,AA,1.9,"('bump', 'bump')",15194,William (Providence),2
24165,AA,1.9,"('no', 'no')",15195,William (Providence),2
24166,AA,1.9,"('swish', 'swish')",15196,William (Providence),2
24167,AB,1.9,"('all', 'gone')",15197,William (Providence),2
24168,AB,1.9,"('all', 'gone')",15198,William (Providence),2
24169,AB,1.9,"('all', 'gone')",15199,William (Providence),2
24170,AA,1.9,"('outside', 'outside')",15200,William (Providence),2
24171,AB,1.9,"('hi', 'Yaya')",15201,William (Providence),2
24172,AB,1.9,"('hi', 'Dada')",15202,William (Providence),2
24173,AB,1.9,"('tick', 'tock')",15203,William (Providence),2
24174,AA,1.9,"('Mama', 'Mama')",15204,William (Providence),2
24175,AB,1.9,"('ooh', 'woo')",15205,William (Providence),2
24176,AB,1.9,"('all', 'gone')",15206,William (Providence),2
24177,AB,1.9,"('all', 'gone')",15207,William (Providence),2
24178,AA,1.9,"('cookie', 'cookie')",15208,William (Providence),2
