,ngram,age,lookup_index,child,length
8491,"('PROPN', 'NOUN')",1.6,8321,Naima (Providence),2
8492,"('PROPN', 'PROPN', 'NOUN')",1.6,8321,Naima (Providence),3
8493,"('ADJ', 'NOUN')",1.6,8322,Naima (Providence),2
8494,"('NOUN', 'NOUN')",1.6,8322,Naima (Providence),2
8495,"('ADJ', 'NOUN', 'NOUN')",1.6,8322,Naima (Providence),3
8496,"('ADJ', 'PROPN')",1.6,8323,Naima (Providence),2
8497,"('PROPN', 'PROPN')",1.6,8323,Naima (Providence),2
8498,"('ADJ', 'PROPN', 'PROPN')",1.6,8323,Naima (Providence),3
8499,"('NOUN', 'ADJ')",1.6,8324,Naima (Providence),2
8500,"('ADJ', 'NOUN')",1.6,8324,Naima (Providence),2
8501,"('NOUN', 'ADJ', 'NOUN')",1.6,8324,Naima (Providence),3
8502,"('VERB', 'NOUN')",1.6,8325,Naima (Providence),2
8503,"('NOUN', 'PROPN')",1.6,8325,Naima (Providence),2
8504,"('VERB', 'NOUN', 'PROPN')",1.6,8325,Naima (Providence),3
8505,"('NOUN', 'NOUN')",1.6,8326,Naima (Providence),2
8506,"('NOUN', 'NOUN')",1.6,8326,Naima (Providence),2
8507,"('NOUN', 'NOUN', 'NOUN')",1.6,8326,Naima (Providence),3
8508,"('VERB', 'ADP')",1.6,8327,Naima (Providence),2
8509,"('ADP', 'NOUN')",1.6,8327,Naima (Providence),2
8510,"('VERB', 'ADP', 'NOUN')",1.6,8327,Naima (Providence),3
8511,"('NOUN', 'NOUN')",1.6,8328,Naima (Providence),2
8512,"('NOUN', 'ADV')",1.6,8328,Naima (Providence),2
8513,"('NOUN', 'NOUN', 'ADV')",1.6,8328,Naima (Providence),3
8514,"('NOUN', 'NOUN')",1.6,8329,Naima (Providence),2
8515,"('NOUN', 'NOUN')",1.6,8329,Naima (Providence),2
8516,"('NOUN', 'NOUN', 'NOUN')",1.6,8329,Naima (Providence),3
8517,"('NOUN', 'VERB')",1.6,8330,Naima (Providence),2
8518,"('VERB', 'NOUN')",1.6,8330,Naima (Providence),2
8519,"('NOUN', 'VERB', 'NOUN')",1.6,8330,Naima (Providence),3
8520,"('PROPN', 'NOUN')",1.6,8331,Naima (Providence),2
8521,"('NOUN', 'NOUN')",1.6,8331,Naima (Providence),2
8522,"('PROPN', 'NOUN', 'NOUN')",1.6,8331,Naima (Providence),3
8523,"('NOUN', 'ADP')",1.6,8332,Naima (Providence),2
8524,"('ADP', 'NOUN')",1.6,8332,Naima (Providence),2
8525,"('NOUN', 'ADP', 'NOUN')",1.6,8332,Naima (Providence),3
8526,"('NOUN', 'NOUN')",1.6,8333,Naima (Providence),2
8527,"('NOUN', 'NOUN')",1.6,8333,Naima (Providence),2
8528,"('NOUN', 'NOUN', 'NOUN')",1.6,8333,Naima (Providence),3
8529,"('NOUN', 'NOUN')",1.6,8334,Naima (Providence),2
8530,"('NOUN', 'NOUN')",1.6,8334,Naima (Providence),2
8531,"('NOUN', 'NOUN', 'NOUN')",1.6,8334,Naima (Providence),3
8532,"('PROPN', 'NOUN')",1.6,8335,Naima (Providence),2
8533,"('NOUN', 'PROPN')",1.6,8335,Naima (Providence),2
8534,"('PROPN', 'NOUN', 'PROPN')",1.6,8335,Naima (Providence),3
8535,"('PROPN', 'ADJ')",1.6,8336,Naima (Providence),2
8536,"('ADJ', 'PROPN')",1.6,8336,Naima (Providence),2
8537,"('PROPN', 'ADJ', 'PROPN')",1.6,8336,Naima (Providence),3
8538,"('PROPN', 'PROPN')",1.6,8337,Naima (Providence),2
8539,"('PROPN', 'ADJ')",1.6,8337,Naima (Providence),2
8540,"('PROPN', 'PROPN', 'ADJ')",1.6,8337,Naima (Providence),3
8541,"('AUX', 'VERB')",1.6,8338,Naima (Providence),2
8542,"('VERB', 'NOUN')",1.6,8338,Naima (Providence),2
8543,"('AUX', 'VERB', 'NOUN')",1.6,8338,Naima (Providence),3
8544,"('VERB', 'NOUN')",1.6,8339,Naima (Providence),2
8545,"('NOUN', 'VERB')",1.6,8339,Naima (Providence),2
8546,"('VERB', 'NOUN', 'VERB')",1.6,8339,Naima (Providence),3
8547,"('NOUN', 'NOUN')",1.6,8340,Naima (Providence),2
8548,"('NOUN', 'NOUN')",1.6,8340,Naima (Providence),2
8549,"('NOUN', 'NOUN', 'NOUN')",1.6,8340,Naima (Providence),3
8550,"('NOUN', 'NOUN')",1.6,8341,Naima (Providence),2
8551,"('NOUN', 'NOUN')",1.6,8341,Naima (Providence),2
8552,"('NOUN', 'NOUN', 'NOUN')",1.6,8341,Naima (Providence),3
8553,"('ADJ', 'NOUN')",1.6,8342,Naima (Providence),2
8554,"('NOUN', 'ADJ')",1.6,8342,Naima (Providence),2
8555,"('ADJ', 'NOUN', 'ADJ')",1.6,8342,Naima (Providence),3
8556,"('ADJ', 'ADJ')",1.6,8343,Naima (Providence),2
8557,"('ADJ', 'ADJ')",1.6,8343,Naima (Providence),2
8558,"('ADJ', 'ADJ', 'ADJ')",1.6,8343,Naima (Providence),3
8559,"('NOUN', 'NOUN')",1.6,8344,Naima (Providence),2
8560,"('NOUN', 'ADV')",1.6,8344,Naima (Providence),2
8561,"('NOUN', 'NOUN', 'ADV')",1.6,8344,Naima (Providence),3
8562,"('VERB', 'PRON')",1.6,8345,Naima (Providence),2
8563,"('PRON', 'PRON')",1.6,8345,Naima (Providence),2
8564,"('VERB', 'PRON', 'PRON')",1.6,8345,Naima (Providence),3
8565,"('VERB', 'PROPN')",1.6,8346,Naima (Providence),2
8566,"('PROPN', 'NOUN')",1.6,8346,Naima (Providence),2
8567,"('VERB', 'PROPN', 'NOUN')",1.6,8346,Naima (Providence),3
8568,"('VERB', 'PROPN')",1.6,8347,Naima (Providence),2
8569,"('PROPN', 'NOUN')",1.6,8347,Naima (Providence),2
8570,"('VERB', 'PROPN', 'NOUN')",1.6,8347,Naima (Providence),3
8571,"('VERB', 'NOUN')",1.6,8348,Naima (Providence),2
8572,"('NOUN', 'PROPN')",1.6,8348,Naima (Providence),2
8573,"('VERB', 'NOUN', 'PROPN')",1.6,8348,Naima (Providence),3
8574,"('NOUN', 'NOUN')",1.6,8349,Naima (Providence),2
8575,"('NOUN', 'NOUN')",1.6,8349,Naima (Providence),2
8576,"('NOUN', 'NOUN', 'NOUN')",1.6,8349,Naima (Providence),3
8577,"('NOUN', 'VERB')",1.6,8350,Naima (Providence),2
8578,"('VERB', 'NOUN')",1.6,8350,Naima (Providence),2
8579,"('NOUN', 'VERB', 'NOUN')",1.6,8350,Naima (Providence),3
8580,"('VERB', 'PROPN')",1.6,8351,Naima (Providence),2
8581,"('PROPN', 'VERB')",1.6,8351,Naima (Providence),2
8582,"('VERB', 'PROPN', 'VERB')",1.6,8351,Naima (Providence),3
8583,"('PRON', 'AUX')",1.6,8352,Naima (Providence),2
8584,"('AUX', 'PRON')",1.6,8352,Naima (Providence),2
8585,"('PRON', 'AUX', 'PRON')",1.6,8352,Naima (Providence),3
8586,"('NOUN', 'PROPN')",1.6,8353,Naima (Providence),2
8587,"('PROPN', 'NOUN')",1.6,8353,Naima (Providence),2
8588,"('NOUN', 'PROPN', 'NOUN')",1.6,8353,Naima (Providence),3
8589,"('NOUN', 'NOUN')",1.6,8354,Naima (Providence),2
8590,"('NOUN', 'NOUN')",1.6,8354,Naima (Providence),2
8591,"('NOUN', 'NOUN')",1.6,8354,Naima (Providence),2
8592,"('NOUN', 'NOUN', 'NOUN')",1.6,8354,Naima (Providence),3
8593,"('NOUN', 'NOUN', 'NOUN')",1.6,8354,Naima (Providence),3
8594,"('NOUN', 'NOUN', 'NOUN', 'NOUN')",1.6,8354,Naima (Providence),4
8595,"('VERB', 'PROPN')",1.6,8355,Naima (Providence),2
8596,"('PROPN', 'NOUN')",1.6,8355,Naima (Providence),2
8597,"('NOUN', 'PROPN')",1.6,8355,Naima (Providence),2
8598,"('VERB', 'PROPN', 'NOUN')",1.6,8355,Naima (Providence),3
8599,"('PROPN', 'NOUN', 'PROPN')",1.6,8355,Naima (Providence),3
8600,"('VERB', 'PROPN', 'NOUN', 'PROPN')",1.6,8355,Naima (Providence),4
8601,"('AUX', 'PRON')",1.6,8356,Naima (Providence),2
8602,"('PRON', 'AUX')",1.6,8356,Naima (Providence),2
8603,"('AUX', 'PROPN')",1.6,8356,Naima (Providence),2
8604,"('AUX', 'PRON', 'AUX')",1.6,8356,Naima (Providence),3
8605,"('PRON', 'AUX', 'PROPN')",1.6,8356,Naima (Providence),3
8606,"('AUX', 'PRON', 'AUX', 'PROPN')",1.6,8356,Naima (Providence),4
8607,"('NOUN', 'NOUN')",1.6,8357,Naima (Providence),2
8608,"('NOUN', 'NOUN')",1.6,8357,Naima (Providence),2
8609,"('NOUN', 'NOUN')",1.6,8357,Naima (Providence),2
8610,"('NOUN', 'NOUN', 'NOUN')",1.6,8357,Naima (Providence),3
8611,"('NOUN', 'NOUN', 'NOUN')",1.6,8357,Naima (Providence),3
8612,"('NOUN', 'NOUN', 'NOUN', 'NOUN')",1.6,8357,Naima (Providence),4
8613,"('PROPN', 'NOUN')",1.6,8358,Naima (Providence),2
8614,"('NOUN', 'ADJ')",1.6,8358,Naima (Providence),2
8615,"('ADJ', 'NOUN')",1.6,8358,Naima (Providence),2
8616,"('PROPN', 'NOUN', 'ADJ')",1.6,8358,Naima (Providence),3
8617,"('NOUN', 'ADJ', 'NOUN')",1.6,8358,Naima (Providence),3
8618,"('PROPN', 'NOUN', 'ADJ', 'NOUN')",1.6,8358,Naima (Providence),4
8619,"('ADJ', 'NOUN')",1.6,8359,Naima (Providence),2
8620,"('NOUN', 'ADJ')",1.6,8359,Naima (Providence),2
8621,"('ADJ', 'NOUN')",1.6,8359,Naima (Providence),2
8622,"('ADJ', 'NOUN', 'ADJ')",1.6,8359,Naima (Providence),3
8623,"('NOUN', 'ADJ', 'NOUN')",1.6,8359,Naima (Providence),3
8624,"('ADJ', 'NOUN', 'ADJ', 'NOUN')",1.6,8359,Naima (Providence),4
8625,"('NOUN', 'AUX')",1.6,8360,Naima (Providence),2
8626,"('AUX', 'ADP')",1.6,8360,Naima (Providence),2
8627,"('ADP', 'DET')",1.6,8360,Naima (Providence),2
8628,"('DET', 'NOUN')",1.6,8360,Naima (Providence),2
8629,"('NOUN', 'AUX', 'ADP')",1.6,8360,Naima (Providence),3
8630,"('AUX', 'ADP', 'DET')",1.6,8360,Naima (Providence),3
8631,"('ADP', 'DET', 'NOUN')",1.6,8360,Naima (Providence),3
8632,"('NOUN', 'AUX', 'ADP', 'DET')",1.6,8360,Naima (Providence),4
8633,"('AUX', 'ADP', 'DET', 'NOUN')",1.6,8360,Naima (Providence),4
8634,"('PROPN', 'PROPN')",1.6,8361,Naima (Providence),2
8635,"('PROPN', 'PROPN')",1.6,8361,Naima (Providence),2
8636,"('PROPN', 'PROPN')",1.6,8361,Naima (Providence),2
8637,"('PROPN', 'PROPN', 'PROPN')",1.6,8361,Naima (Providence),3
8638,"('PROPN', 'PROPN', 'PROPN')",1.6,8361,Naima (Providence),3
8639,"('PROPN', 'PROPN', 'PROPN', 'PROPN')",1.6,8361,Naima (Providence),4
8640,"('AUX', 'PRON')",1.6,8362,Naima (Providence),2
8641,"('PRON', 'AUX')",1.6,8362,Naima (Providence),2
8642,"('AUX', 'PROPN')",1.6,8362,Naima (Providence),2
8643,"('AUX', 'PRON', 'AUX')",1.6,8362,Naima (Providence),3
8644,"('PRON', 'AUX', 'PROPN')",1.6,8362,Naima (Providence),3
8645,"('AUX', 'PRON', 'AUX', 'PROPN')",1.6,8362,Naima (Providence),4
8646,"('AUX', 'PRON')",1.6,8363,Naima (Providence),2
8647,"('PRON', 'AUX')",1.6,8363,Naima (Providence),2
8648,"('AUX', 'PROPN')",1.6,8363,Naima (Providence),2
8649,"('AUX', 'PRON', 'AUX')",1.6,8363,Naima (Providence),3
8650,"('PRON', 'AUX', 'PROPN')",1.6,8363,Naima (Providence),3
8651,"('AUX', 'PRON', 'AUX', 'PROPN')",1.6,8363,Naima (Providence),4
8652,"('AUX', 'PRON')",1.6,8364,Naima (Providence),2
8653,"('PRON', 'AUX')",1.6,8364,Naima (Providence),2
8654,"('AUX', 'PROPN')",1.6,8364,Naima (Providence),2
8655,"('AUX', 'PRON', 'AUX')",1.6,8364,Naima (Providence),3
8656,"('PRON', 'AUX', 'PROPN')",1.6,8364,Naima (Providence),3
8657,"('AUX', 'PRON', 'AUX', 'PROPN')",1.6,8364,Naima (Providence),4
8658,"('AUX', 'PRON')",1.6,8365,Naima (Providence),2
8659,"('PRON', 'AUX')",1.6,8365,Naima (Providence),2
8660,"('AUX', 'PROPN')",1.6,8365,Naima (Providence),2
8661,"('AUX', 'PRON', 'AUX')",1.6,8365,Naima (Providence),3
8662,"('PRON', 'AUX', 'PROPN')",1.6,8365,Naima (Providence),3
8663,"('AUX', 'PRON', 'AUX', 'PROPN')",1.6,8365,Naima (Providence),4
8664,"('AUX', 'PRON')",1.6,8366,Naima (Providence),2
8665,"('PRON', 'AUX')",1.6,8366,Naima (Providence),2
8666,"('AUX', 'PROPN')",1.6,8366,Naima (Providence),2
8667,"('AUX', 'PRON', 'AUX')",1.6,8366,Naima (Providence),3
8668,"('PRON', 'AUX', 'PROPN')",1.6,8366,Naima (Providence),3
8669,"('AUX', 'PRON', 'AUX', 'PROPN')",1.6,8366,Naima (Providence),4
8670,"('VERB', 'NOUN')",1.6,8367,Naima (Providence),2
8671,"('NOUN', 'PROPN')",1.6,8367,Naima (Providence),2
8672,"('PROPN', 'NOUN')",1.6,8367,Naima (Providence),2
8673,"('VERB', 'NOUN', 'PROPN')",1.6,8367,Naima (Providence),3
8674,"('NOUN', 'PROPN', 'NOUN')",1.6,8367,Naima (Providence),3
8675,"('VERB', 'NOUN', 'PROPN', 'NOUN')",1.6,8367,Naima (Providence),4
8676,"('ADJ', 'ADJ')",1.6,8368,Naima (Providence),2
8677,"('ADJ', 'ADJ')",1.6,8368,Naima (Providence),2
8678,"('ADJ', 'NOUN')",1.6,8368,Naima (Providence),2
8679,"('ADJ', 'ADJ', 'ADJ')",1.6,8368,Naima (Providence),3
8680,"('ADJ', 'ADJ', 'NOUN')",1.6,8368,Naima (Providence),3
8681,"('ADJ', 'ADJ', 'ADJ', 'NOUN')",1.6,8368,Naima (Providence),4
8682,"('PROPN', 'NOUN')",1.6,8369,Naima (Providence),2
8683,"('NOUN', 'NOUN')",1.6,8369,Naima (Providence),2
8684,"('NOUN', 'NOUN')",1.6,8369,Naima (Providence),2
8685,"('PROPN', 'NOUN', 'NOUN')",1.6,8369,Naima (Providence),3
8686,"('NOUN', 'NOUN', 'NOUN')",1.6,8369,Naima (Providence),3
8687,"('PROPN', 'NOUN', 'NOUN', 'NOUN')",1.6,8369,Naima (Providence),4
8688,"('PROPN', 'PROPN')",1.6,8370,Naima (Providence),2
8689,"('PROPN', 'PROPN')",1.6,8370,Naima (Providence),2
8690,"('PROPN', 'PROPN')",1.6,8370,Naima (Providence),2
8691,"('PROPN', 'PROPN', 'PROPN')",1.6,8370,Naima (Providence),3
8692,"('PROPN', 'PROPN', 'PROPN')",1.6,8370,Naima (Providence),3
8693,"('PROPN', 'PROPN', 'PROPN', 'PROPN')",1.6,8370,Naima (Providence),4
8694,"('NOUN', 'NOUN')",1.6,8371,Naima (Providence),2
8695,"('NOUN', 'NOUN')",1.6,8371,Naima (Providence),2
8696,"('NOUN', 'NOUN')",1.6,8371,Naima (Providence),2
8697,"('NOUN', 'NOUN', 'NOUN')",1.6,8371,Naima (Providence),3
8698,"('NOUN', 'NOUN', 'NOUN')",1.6,8371,Naima (Providence),3
8699,"('NOUN', 'NOUN', 'NOUN', 'NOUN')",1.6,8371,Naima (Providence),4
8700,"('NOUN', 'PROPN')",1.6,8372,Naima (Providence),2
8701,"('PROPN', 'NOUN')",1.6,8372,Naima (Providence),2
8702,"('NOUN', 'PROPN')",1.6,8372,Naima (Providence),2
8703,"('NOUN', 'PROPN', 'NOUN')",1.6,8372,Naima (Providence),3
8704,"('PROPN', 'NOUN', 'PROPN')",1.6,8372,Naima (Providence),3
8705,"('NOUN', 'PROPN', 'NOUN', 'PROPN')",1.6,8372,Naima (Providence),4
8706,"('NOUN', 'ADJ')",1.6,8373,Naima (Providence),2
8707,"('ADJ', 'NOUN')",1.6,8373,Naima (Providence),2
8708,"('NOUN', 'NOUN')",1.6,8373,Naima (Providence),2
8709,"('NOUN', 'ADJ', 'NOUN')",1.6,8373,Naima (Providence),3
8710,"('ADJ', 'NOUN', 'NOUN')",1.6,8373,Naima (Providence),3
8711,"('NOUN', 'ADJ', 'NOUN', 'NOUN')",1.6,8373,Naima (Providence),4
8712,"('NOUN', 'NOUN')",1.6,8374,Naima (Providence),2
8713,"('NOUN', 'ADJ')",1.6,8374,Naima (Providence),2
8714,"('ADJ', 'NOUN')",1.6,8374,Naima (Providence),2
8715,"('NOUN', 'NOUN', 'ADJ')",1.6,8374,Naima (Providence),3
8716,"('NOUN', 'ADJ', 'NOUN')",1.6,8374,Naima (Providence),3
8717,"('NOUN', 'NOUN', 'ADJ', 'NOUN')",1.6,8374,Naima (Providence),4
8718,"('ADJ', 'NUM')",1.6,8375,Naima (Providence),2
8719,"('NUM', 'ADJ')",1.6,8375,Naima (Providence),2
8720,"('ADJ', 'NUM')",1.6,8375,Naima (Providence),2
8721,"('ADJ', 'NUM', 'ADJ')",1.6,8375,Naima (Providence),3
8722,"('NUM', 'ADJ', 'NUM')",1.6,8375,Naima (Providence),3
8723,"('ADJ', 'NUM', 'ADJ', 'NUM')",1.6,8375,Naima (Providence),4
8724,"('PROPN', 'PROPN')",1.6,8376,Naima (Providence),2
8725,"('PROPN', 'PROPN')",1.6,8376,Naima (Providence),2
8726,"('PROPN', 'PROPN')",1.6,8376,Naima (Providence),2
8727,"('PROPN', 'PROPN', 'PROPN')",1.6,8376,Naima (Providence),3
8728,"('PROPN', 'PROPN', 'PROPN')",1.6,8376,Naima (Providence),3
8729,"('PROPN', 'PROPN', 'PROPN', 'PROPN')",1.6,8376,Naima (Providence),4
8730,"('PROPN', 'PROPN')",1.6,8377,Naima (Providence),2
8731,"('PROPN', 'PROPN')",1.6,8377,Naima (Providence),2
8732,"('PROPN', 'PROPN')",1.6,8377,Naima (Providence),2
8733,"('PROPN', 'PROPN', 'PROPN')",1.6,8377,Naima (Providence),3
8734,"('PROPN', 'PROPN', 'PROPN')",1.6,8377,Naima (Providence),3
8735,"('PROPN', 'PROPN', 'PROPN', 'PROPN')",1.6,8377,Naima (Providence),4
8736,"('ADJ', 'PROPN')",1.6,8378,Naima (Providence),2
8737,"('PROPN', 'ADJ')",1.6,8378,Naima (Providence),2
8738,"('ADJ', 'PROPN')",1.6,8378,Naima (Providence),2
8739,"('ADJ', 'PROPN', 'ADJ')",1.6,8378,Naima (Providence),3
8740,"('PROPN', 'ADJ', 'PROPN')",1.6,8378,Naima (Providence),3
8741,"('ADJ', 'PROPN', 'ADJ', 'PROPN')",1.6,8378,Naima (Providence),4
8742,"('NOUN', 'NOUN')",1.6,8379,Naima (Providence),2
8743,"('NOUN', 'PROPN')",1.6,8379,Naima (Providence),2
8744,"('PROPN', 'NOUN')",1.6,8379,Naima (Providence),2
8745,"('NOUN', 'NOUN', 'PROPN')",1.6,8379,Naima (Providence),3
8746,"('NOUN', 'PROPN', 'NOUN')",1.6,8379,Naima (Providence),3
8747,"('NOUN', 'NOUN', 'PROPN', 'NOUN')",1.6,8379,Naima (Providence),4
8748,"('PROPN', 'NOUN')",1.6,8380,Naima (Providence),2
8749,"('NOUN', 'PROPN')",1.6,8380,Naima (Providence),2
8750,"('PROPN', 'NOUN')",1.6,8380,Naima (Providence),2
8751,"('PROPN', 'NOUN', 'PROPN')",1.6,8380,Naima (Providence),3
8752,"('NOUN', 'PROPN', 'NOUN')",1.6,8380,Naima (Providence),3
8753,"('PROPN', 'NOUN', 'PROPN', 'NOUN')",1.6,8380,Naima (Providence),4
8754,"('ADJ', 'NUM')",1.6,8381,Naima (Providence),2
8755,"('NUM', 'ADJ')",1.6,8381,Naima (Providence),2
8756,"('ADJ', 'NUM')",1.6,8381,Naima (Providence),2
8757,"('ADJ', 'NUM', 'ADJ')",1.6,8381,Naima (Providence),3
8758,"('NUM', 'ADJ', 'NUM')",1.6,8381,Naima (Providence),3
8759,"('ADJ', 'NUM', 'ADJ', 'NUM')",1.6,8381,Naima (Providence),4
8760,"('ADJ', 'NUM')",1.6,8382,Naima (Providence),2
8761,"('NUM', 'ADJ')",1.6,8382,Naima (Providence),2
8762,"('ADJ', 'NUM')",1.6,8382,Naima (Providence),2
8763,"('ADJ', 'NUM', 'ADJ')",1.6,8382,Naima (Providence),3
8764,"('NUM', 'ADJ', 'NUM')",1.6,8382,Naima (Providence),3
8765,"('ADJ', 'NUM', 'ADJ', 'NUM')",1.6,8382,Naima (Providence),4
8766,"('ADJ', 'PROPN')",1.6,8383,Naima (Providence),2
8767,"('PROPN', 'ADJ')",1.6,8383,Naima (Providence),2
8768,"('ADJ', 'PROPN')",1.6,8383,Naima (Providence),2
8769,"('ADJ', 'PROPN', 'ADJ')",1.6,8383,Naima (Providence),3
8770,"('PROPN', 'ADJ', 'PROPN')",1.6,8383,Naima (Providence),3
8771,"('ADJ', 'PROPN', 'ADJ', 'PROPN')",1.6,8383,Naima (Providence),4
8772,"('PROPN', 'PROPN')",1.6,8384,Naima (Providence),2
8773,"('PROPN', 'NOUN')",1.6,8384,Naima (Providence),2
8774,"('NOUN', 'NOUN')",1.6,8384,Naima (Providence),2
8775,"('PROPN', 'PROPN', 'NOUN')",1.6,8384,Naima (Providence),3
8776,"('PROPN', 'NOUN', 'NOUN')",1.6,8384,Naima (Providence),3
8777,"('PROPN', 'PROPN', 'NOUN', 'NOUN')",1.6,8384,Naima (Providence),4
8778,"('VERB', 'PROPN')",1.6,8385,Naima (Providence),2
8779,"('PROPN', 'NOUN')",1.6,8385,Naima (Providence),2
8780,"('NOUN', 'PROPN')",1.6,8385,Naima (Providence),2
8781,"('VERB', 'PROPN', 'NOUN')",1.6,8385,Naima (Providence),3
8782,"('PROPN', 'NOUN', 'PROPN')",1.6,8385,Naima (Providence),3
8783,"('VERB', 'PROPN', 'NOUN', 'PROPN')",1.6,8385,Naima (Providence),4
8784,"('NOUN', 'NOUN')",1.6,8386,Naima (Providence),2
8785,"('NOUN', 'NOUN')",1.6,8386,Naima (Providence),2
8786,"('NOUN', 'NOUN')",1.6,8386,Naima (Providence),2
8787,"('NOUN', 'NOUN', 'NOUN')",1.6,8386,Naima (Providence),3
8788,"('NOUN', 'NOUN', 'NOUN')",1.6,8386,Naima (Providence),3
8789,"('NOUN', 'NOUN', 'NOUN', 'NOUN')",1.6,8386,Naima (Providence),4
8790,"('NOUN', 'NOUN')",1.6,8387,Naima (Providence),2
8791,"('NOUN', 'NOUN')",1.6,8387,Naima (Providence),2
8792,"('NOUN', 'NOUN')",1.6,8387,Naima (Providence),2
8793,"('NOUN', 'NOUN', 'NOUN')",1.6,8387,Naima (Providence),3
8794,"('NOUN', 'NOUN', 'NOUN')",1.6,8387,Naima (Providence),3
8795,"('NOUN', 'NOUN', 'NOUN', 'NOUN')",1.6,8387,Naima (Providence),4
8796,"('ADJ', 'NOUN')",1.6,8388,Naima (Providence),2
8797,"('NOUN', 'NOUN')",1.6,8388,Naima (Providence),2
8798,"('NOUN', 'NOUN')",1.6,8388,Naima (Providence),2
8799,"('ADJ', 'NOUN', 'NOUN')",1.6,8388,Naima (Providence),3
8800,"('NOUN', 'NOUN', 'NOUN')",1.6,8388,Naima (Providence),3
8801,"('ADJ', 'NOUN', 'NOUN', 'NOUN')",1.6,8388,Naima (Providence),4
8802,"('VERB', 'PROPN')",1.6,8389,Naima (Providence),2
8803,"('PROPN', 'NOUN')",1.6,8389,Naima (Providence),2
8804,"('NOUN', 'PROPN')",1.6,8389,Naima (Providence),2
8805,"('VERB', 'PROPN', 'NOUN')",1.6,8389,Naima (Providence),3
8806,"('PROPN', 'NOUN', 'PROPN')",1.6,8389,Naima (Providence),3
8807,"('VERB', 'PROPN', 'NOUN', 'PROPN')",1.6,8389,Naima (Providence),4
8808,"('NOUN', 'NOUN')",1.6,8390,Naima (Providence),2
8809,"('NOUN', 'NOUN')",1.6,8390,Naima (Providence),2
8810,"('NOUN', 'NOUN')",1.6,8390,Naima (Providence),2
8811,"('NOUN', 'NOUN', 'NOUN')",1.6,8390,Naima (Providence),3
8812,"('NOUN', 'NOUN', 'NOUN')",1.6,8390,Naima (Providence),3
8813,"('NOUN', 'NOUN', 'NOUN', 'NOUN')",1.6,8390,Naima (Providence),4
8814,"('NOUN', 'NOUN')",1.6,8391,Naima (Providence),2
8815,"('NOUN', 'PROPN')",1.6,8391,Naima (Providence),2
8816,"('PROPN', 'NOUN')",1.6,8391,Naima (Providence),2
8817,"('NOUN', 'NOUN', 'PROPN')",1.6,8391,Naima (Providence),3
8818,"('NOUN', 'PROPN', 'NOUN')",1.6,8391,Naima (Providence),3
8819,"('NOUN', 'NOUN', 'PROPN', 'NOUN')",1.6,8391,Naima (Providence),4
8820,"('ADV', 'ADV')",1.6,8392,Naima (Providence),2
8821,"('ADV', 'ADP')",1.6,8392,Naima (Providence),2
8822,"('ADP', 'NOUN')",1.6,8392,Naima (Providence),2
8823,"('ADV', 'ADV', 'ADP')",1.6,8392,Naima (Providence),3
8824,"('ADV', 'ADP', 'NOUN')",1.6,8392,Naima (Providence),3
8825,"('ADV', 'ADV', 'ADP', 'NOUN')",1.6,8392,Naima (Providence),4
8826,"('ADJ', 'ADJ')",1.6,8393,Naima (Providence),2
8827,"('ADJ', 'ADJ')",1.6,8393,Naima (Providence),2
8828,"('ADJ', 'NOUN')",1.6,8393,Naima (Providence),2
8829,"('ADJ', 'ADJ', 'ADJ')",1.6,8393,Naima (Providence),3
8830,"('ADJ', 'ADJ', 'NOUN')",1.6,8393,Naima (Providence),3
8831,"('ADJ', 'ADJ', 'ADJ', 'NOUN')",1.6,8393,Naima (Providence),4
8832,"('VERB', 'NOUN')",1.6,8394,Naima (Providence),2
8833,"('NOUN', 'NOUN')",1.6,8394,Naima (Providence),2
8834,"('NOUN', 'NOUN')",1.6,8394,Naima (Providence),2
8835,"('VERB', 'NOUN', 'NOUN')",1.6,8394,Naima (Providence),3
8836,"('NOUN', 'NOUN', 'NOUN')",1.6,8394,Naima (Providence),3
8837,"('VERB', 'NOUN', 'NOUN', 'NOUN')",1.6,8394,Naima (Providence),4
8838,"('ADJ', 'ADJ')",1.6,8395,Naima (Providence),2
8839,"('ADJ', 'ADJ')",1.6,8395,Naima (Providence),2
8840,"('ADJ', 'NOUN')",1.6,8395,Naima (Providence),2
8841,"('ADJ', 'ADJ', 'ADJ')",1.6,8395,Naima (Providence),3
8842,"('ADJ', 'ADJ', 'NOUN')",1.6,8395,Naima (Providence),3
8843,"('ADJ', 'ADJ', 'ADJ', 'NOUN')",1.6,8395,Naima (Providence),4
8844,"('PRON', 'AUX')",1.6,8396,Naima (Providence),2
8845,"('AUX', 'PRON')",1.6,8396,Naima (Providence),2
8846,"('PRON', 'AUX')",1.6,8396,Naima (Providence),2
8847,"('PRON', 'AUX', 'PRON')",1.6,8396,Naima (Providence),3
8848,"('AUX', 'PRON', 'AUX')",1.6,8396,Naima (Providence),3
8849,"('PRON', 'AUX', 'PRON', 'AUX')",1.6,8396,Naima (Providence),4
8850,"('NOUN', 'NOUN')",1.6,8397,Naima (Providence),2
8851,"('NOUN', 'NOUN')",1.6,8397,Naima (Providence),2
8852,"('NOUN', 'NOUN')",1.6,8397,Naima (Providence),2
8853,"('NOUN', 'NOUN', 'NOUN')",1.6,8397,Naima (Providence),3
